date,location,aqi,parameter
2023-05-04T23:23:02+00:00,PM - Chung Pak 4th Floor Rooftop,11.9,pm25
2023-05-04T23:23:00+00:00,LESBreathe2,13.2,pm25
2023-05-04T23:23:00+00:00,LESBreathe3,15.0,pm25
2023-05-04T23:22:46+00:00,PM - Chung Pak 13th Floor Rooftop,7.0,pm25
2023-05-04T23:22:44+00:00,Columbia St,11.8,pm25
2023-05-04T23:22:39+00:00,WESS EH s25,16.7,pm25
2023-05-04T23:22:36+00:00,Red Hook Initiative,7.4,pm25
2023-05-04T23:22:27+00:00,LESBreathe1,12.5,pm25
2023-05-04T23:22:22+00:00,Hell's Kitchen,20.6,pm25
2023-05-04T23:22:21+00:00,Driggs 285,14.9,pm25
2023-05-04T23:22:03+00:00,W36stNYC2,15.1,pm25
2023-05-04T23:22:01+00:00,Beach JC,10.8,pm25
2023-05-04T23:21:53+00:00,Adelphi St,8.8,pm25
2023-05-04T23:21:48+00:00,20th Street btw 6th &amp; 7th Ave,5.2,pm25
2023-05-04T23:21:31+00:00,PurpleRecords-2,9.5,pm25
2023-05-04T23:21:30+00:00,"Hoboken, NJ ",9.9,pm25
2023-05-04T23:21:28+00:00,LESBreathe5,20.0,pm25
2023-05-04T23:21:27+00:00,SunsetPark58th,5.5,pm25
2023-05-04T23:21:27+00:00,Montgomery and JFK Blvd,5.6,pm25
2023-05-04T23:21:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:21:21+00:00,NBN- Norman &amp; Russell,13.5,pm25
2023-05-04T23:21:21+00:00,Red Hook Farms - Columbia Street Farm 1,7.3,pm25
2023-05-04T23:21:02+00:00,PM - Chung Pak 4th Floor Rooftop,11.8,pm25
2023-05-04T23:21:00+00:00,LESBreathe3,14.6,pm25
2023-05-04T23:21:00+00:00,LESBreathe2,13.4,pm25
2023-05-04T23:20:46+00:00,PM - Chung Pak 13th Floor Rooftop,4.6,pm25
2023-05-04T23:20:38+00:00,Columbia St,30.3,pm25
2023-05-04T23:20:35+00:00,Red Hook Initiative,7.9,pm25
2023-05-04T23:20:27+00:00,LESBreathe1,12.3,pm25
2023-05-04T23:20:22+00:00,Hell's Kitchen,21.6,pm25
2023-05-04T23:20:21+00:00,Driggs 285,16.7,pm25
2023-05-04T23:20:04+00:00,MottAir01 Chinatown,17.5,pm25
2023-05-04T23:20:04+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:20:03+00:00,WESS EH s25,16.2,pm25
2023-05-04T23:20:03+00:00,W36stNYC2,15.6,pm25
2023-05-04T23:20:01+00:00,Beach JC,10.8,pm25
2023-05-04T23:19:53+00:00,Adelphi St,9.7,pm25
2023-05-04T23:19:48+00:00,20th Street btw 6th &amp; 7th Ave,5.2,pm25
2023-05-04T23:19:32+00:00,PurpleRecords-2,8.6,pm25
2023-05-04T23:19:31+00:00,"Hoboken, NJ ",9.3,pm25
2023-05-04T23:19:28+00:00,LESBreathe5,15.8,pm25
2023-05-04T23:19:27+00:00,Montgomery and JFK Blvd,6.3,pm25
2023-05-04T23:19:27+00:00,SunsetPark58th,5.7,pm25
2023-05-04T23:19:21+00:00,NBN- Norman &amp; Russell,13.5,pm25
2023-05-04T23:19:21+00:00,Red Hook Farms - Columbia Street Farm 1,7.3,pm25
2023-05-04T23:19:02+00:00,PM - Chung Pak 4th Floor Rooftop,14.0,pm25
2023-05-04T23:19:00+00:00,LESBreathe2,14.0,pm25
2023-05-04T23:19:00+00:00,LESBreathe3,15.5,pm25
2023-05-04T23:18:46+00:00,PM - Chung Pak 13th Floor Rooftop,20.4,pm25
2023-05-04T23:18:40+00:00,Columbia St,13.3,pm25
2023-05-04T23:18:37+00:00,Red Hook Initiative,6.8,pm25
2023-05-04T23:18:27+00:00,LESBreathe1,13.5,pm25
2023-05-04T23:18:22+00:00,Hell's Kitchen,18.8,pm25
2023-05-04T23:18:21+00:00,Driggs 285,15.7,pm25
2023-05-04T23:18:04+00:00,MottAir01 Chinatown,16.5,pm25
2023-05-04T23:18:03+00:00,W36stNYC2,17.4,pm25
2023-05-04T23:18:03+00:00,WESS EH s25,16.5,pm25
2023-05-04T23:18:01+00:00,Beach JC,10.9,pm25
2023-05-04T23:17:53+00:00,Adelphi St,9.6,pm25
2023-05-04T23:17:49+00:00,Midtown-West,11.3,pm25
2023-05-04T23:17:48+00:00,20th Street btw 6th &amp; 7th Ave,5.2,pm25
2023-05-04T23:17:34+00:00,"Hoboken, NJ ",9.4,pm25
2023-05-04T23:17:32+00:00,PurpleRecords-2,7.8,pm25
2023-05-04T23:17:28+00:00,LESBreathe5,14.1,pm25
2023-05-04T23:17:27+00:00,SunsetPark58th,6.0,pm25
2023-05-04T23:17:27+00:00,Montgomery and JFK Blvd,5.3,pm25
2023-05-04T23:17:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:17:21+00:00,NBN- Norman &amp; Russell,13.4,pm25
2023-05-04T23:17:21+00:00,Red Hook Farms - Columbia Street Farm 1,7.5,pm25
2023-05-04T23:17:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.5,pm25
2023-05-04T23:17:00+00:00,LESBreathe3,17.1,pm25
2023-05-04T23:17:00+00:00,LESBreathe2,14.7,pm25
2023-05-04T23:16:46+00:00,PM - Chung Pak 13th Floor Rooftop,7.3,pm25
2023-05-04T23:16:40+00:00,Columbia St,12.4,pm25
2023-05-04T23:16:35+00:00,Red Hook Initiative,8.3,pm25
2023-05-04T23:16:27+00:00,LESBreathe1,14.3,pm25
2023-05-04T23:16:22+00:00,Hell's Kitchen,20.5,pm25
2023-05-04T23:16:21+00:00,Driggs 285,16.1,pm25
2023-05-04T23:16:14+00:00,LES Breathe 4 - Williamsburg Bridge,15.4,pm25
2023-05-04T23:16:12+00:00,Purple Lorraine,7.8,pm25
2023-05-04T23:16:09+00:00,NBN - Bushwick and McKibbin,9.2,pm25
2023-05-04T23:16:04+00:00,MottAir01 Chinatown,16.8,pm25
2023-05-04T23:16:03+00:00,W36stNYC2,14.8,pm25
2023-05-04T23:16:03+00:00,WESS EH s25,17.1,pm25
2023-05-04T23:16:01+00:00,Beach JC,10.9,pm25
2023-05-04T23:15:53+00:00,Adelphi St,9.1,pm25
2023-05-04T23:15:48+00:00,20th Street btw 6th &amp; 7th Ave,5.7,pm25
2023-05-04T23:15:31+00:00,PurpleRecords-2,9.1,pm25
2023-05-04T23:15:30+00:00,"Hoboken, NJ ",10.4,pm25
2023-05-04T23:15:28+00:00,LESBreathe5,17.6,pm25
2023-05-04T23:15:27+00:00,SunsetPark58th,5.4,pm25
2023-05-04T23:15:27+00:00,Montgomery and JFK Blvd,5.5,pm25
2023-05-04T23:15:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:15:21+00:00,Red Hook Farms - Columbia Street Farm 1,6.6,pm25
2023-05-04T23:15:21+00:00,NBN- Norman &amp; Russell,13.5,pm25
2023-05-04T23:15:02+00:00,PM - Chung Pak 4th Floor Rooftop,12.4,pm25
2023-05-04T23:15:00+00:00,LESBreathe3,15.6,pm25
2023-05-04T23:15:00+00:00,LESBreathe2,14.3,pm25
2023-05-04T23:14:46+00:00,PM - Chung Pak 13th Floor Rooftop,10.5,pm25
2023-05-04T23:14:44+00:00,Columbia St,11.8,pm25
2023-05-04T23:14:36+00:00,Red Hook Initiative,8.1,pm25
2023-05-04T23:14:27+00:00,LESBreathe1,13.9,pm25
2023-05-04T23:14:24+00:00,Driggs 285,16.1,pm25
2023-05-04T23:14:22+00:00,Hell's Kitchen,20.7,pm25
2023-05-04T23:14:01+00:00,Beach JC,11.2,pm25
2023-05-04T23:13:53+00:00,Adelphi St,8.4,pm25
2023-05-04T23:13:48+00:00,20th Street btw 6th &amp; 7th Ave,5.2,pm25
2023-05-04T23:13:32+00:00,PurpleRecords-2,16.4,pm25
2023-05-04T23:13:30+00:00,"Hoboken, NJ ",10.7,pm25
2023-05-04T23:13:28+00:00,LESBreathe5,14.2,pm25
2023-05-04T23:13:27+00:00,SunsetPark58th,6.5,pm25
2023-05-04T23:13:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:13:27+00:00,Montgomery and JFK Blvd,5.7,pm25
2023-05-04T23:13:21+00:00,NBN- Norman &amp; Russell,12.3,pm25
2023-05-04T23:13:21+00:00,Red Hook Farms - Columbia Street Farm 1,6.4,pm25
2023-05-04T23:13:03+00:00,PM - Chung Pak 4th Floor Rooftop,13.5,pm25
2023-05-04T23:13:00+00:00,LESBreathe2,14.5,pm25
2023-05-04T23:13:00+00:00,LESBreathe3,14.3,pm25
2023-05-04T23:12:46+00:00,PM - Chung Pak 13th Floor Rooftop,15.5,pm25
2023-05-04T23:12:35+00:00,Red Hook Initiative,7.4,pm25
2023-05-04T23:12:27+00:00,LESBreathe1,13.6,pm25
2023-05-04T23:12:22+00:00,Hell's Kitchen,21.0,pm25
2023-05-04T23:12:21+00:00,Driggs 285,13.9,pm25
2023-05-04T23:12:04+00:00,MottAir01 Chinatown,15.5,pm25
2023-05-04T23:12:03+00:00,WESS EH s25,16.2,pm25
2023-05-04T23:12:03+00:00,W36stNYC2,15.4,pm25
2023-05-04T23:12:01+00:00,Beach JC,11.4,pm25
2023-05-04T23:11:53+00:00,Adelphi St,7.7,pm25
2023-05-04T23:11:49+00:00,Midtown-West,9.9,pm25
2023-05-04T23:11:48+00:00,20th Street btw 6th &amp; 7th Ave,5.6,pm25
2023-05-04T23:11:31+00:00,PurpleRecords-2,8.8,pm25
2023-05-04T23:11:30+00:00,"Hoboken, NJ ",11.4,pm25
2023-05-04T23:11:28+00:00,LESBreathe5,13.4,pm25
2023-05-04T23:11:27+00:00,SunsetPark58th,5.6,pm25
2023-05-04T23:11:26+00:00,Montgomery and JFK Blvd,5.5,pm25
2023-05-04T23:11:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:11:21+00:00,NBN- Norman &amp; Russell,13.9,pm25
2023-05-04T23:11:21+00:00,Red Hook Farms - Columbia Street Farm 1,6.4,pm25
2023-05-04T23:11:02+00:00,PM - Chung Pak 4th Floor Rooftop,12.3,pm25
2023-05-04T23:11:00+00:00,LESBreathe3,16.0,pm25
2023-05-04T23:11:00+00:00,LESBreathe2,16.8,pm25
2023-05-04T23:10:46+00:00,PM - Chung Pak 13th Floor Rooftop,16.4,pm25
2023-05-04T23:10:44+00:00,Columbia St,11.2,pm25
2023-05-04T23:10:35+00:00,Red Hook Initiative,8.2,pm25
2023-05-04T23:10:26+00:00,LESBreathe1,14.5,pm25
2023-05-04T23:10:22+00:00,Hell's Kitchen,19.2,pm25
2023-05-04T23:10:21+00:00,Driggs 285,15.6,pm25
2023-05-04T23:10:04+00:00,MottAir01 Chinatown,16.5,pm25
2023-05-04T23:10:03+00:00,WESS EH s25,16.8,pm25
2023-05-04T23:10:03+00:00,W36stNYC2,17.4,pm25
2023-05-04T23:10:01+00:00,Beach JC,11.3,pm25
2023-05-04T23:09:53+00:00,Adelphi St,7.6,pm25
2023-05-04T23:09:48+00:00,20th Street btw 6th &amp; 7th Ave,5.7,pm25
2023-05-04T23:09:32+00:00,PurpleRecords-2,8.9,pm25
2023-05-04T23:09:31+00:00,"Hoboken, NJ ",9.4,pm25
2023-05-04T23:09:28+00:00,LESBreathe5,14.7,pm25
2023-05-04T23:09:27+00:00,SunsetPark58th,6.1,pm25
2023-05-04T23:09:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:09:26+00:00,Montgomery and JFK Blvd,5.9,pm25
2023-05-04T23:09:21+00:00,Red Hook Farms - Columbia Street Farm 1,7.0,pm25
2023-05-04T23:09:21+00:00,NBN- Norman &amp; Russell,13.5,pm25
2023-05-04T23:09:03+00:00,LESBreathe2,17.3,pm25
2023-05-04T23:09:00+00:00,LESBreathe3,14.7,pm25
2023-05-04T23:08:46+00:00,PM - Chung Pak 13th Floor Rooftop,17.2,pm25
2023-05-04T23:08:36+00:00,Red Hook Initiative,8.4,pm25
2023-05-04T23:08:26+00:00,LESBreathe1,14.0,pm25
2023-05-04T23:08:22+00:00,Hell's Kitchen,19.3,pm25
2023-05-04T23:08:21+00:00,Driggs 285,15.2,pm25
2023-05-04T23:08:04+00:00,MottAir01 Chinatown,18.6,pm25
2023-05-04T23:08:03+00:00,WESS EH s25,17.4,pm25
2023-05-04T23:08:03+00:00,W36stNYC2,18.0,pm25
2023-05-04T23:08:01+00:00,Beach JC,11.6,pm25
2023-05-04T23:07:53+00:00,Adelphi St,7.9,pm25
2023-05-04T23:07:49+00:00,Midtown-West,10.4,pm25
2023-05-04T23:07:48+00:00,20th Street btw 6th &amp; 7th Ave,5.2,pm25
2023-05-04T23:07:32+00:00,PurpleRecords-2,8.3,pm25
2023-05-04T23:07:30+00:00,"Hoboken, NJ ",8.9,pm25
2023-05-04T23:07:28+00:00,LESBreathe5,15.9,pm25
2023-05-04T23:07:27+00:00,SunsetPark58th,7.2,pm25
2023-05-04T23:07:26+00:00,Montgomery and JFK Blvd,5.6,pm25
2023-05-04T23:07:26+00:00,Gotham Professional Arts Academy,0.1,pm25
2023-05-04T23:07:21+00:00,Red Hook Farms - Columbia Street Farm 1,7.6,pm25
2023-05-04T23:07:21+00:00,NBN- Norman &amp; Russell,15.0,pm25
2023-05-04T23:07:02+00:00,PM - Chung Pak 4th Floor Rooftop,12.7,pm25
2023-05-04T23:07:00+00:00,LESBreathe3,14.2,pm25
2023-05-04T23:07:00+00:00,LESBreathe2,16.0,pm25
2023-05-04T23:06:46+00:00,PM - Chung Pak 13th Floor Rooftop,19.2,pm25
2023-05-04T23:06:40+00:00,WESS EH s25,17.7,pm25
2023-05-04T23:06:38+00:00,Columbia St,11.9,pm25
2023-05-04T23:06:35+00:00,Red Hook Initiative,8.5,pm25
2023-05-04T23:06:27+00:00,LESBreathe1,15.0,pm25
2023-05-04T23:06:04+00:00,MottAir01 Chinatown,17.8,pm25
2023-05-04T23:06:03+00:00,W36stNYC2,18.9,pm25
2023-05-04T23:06:01+00:00,Beach JC,10.5,pm25
2023-05-04T23:05:53+00:00,Adelphi St,9.7,pm25
2023-05-04T23:05:49+00:00,20th Street btw 6th &amp; 7th Ave,5.3,pm25
2023-05-04T23:05:49+00:00,Midtown-West,11.8,pm25
2023-05-04T23:05:31+00:00,PurpleRecords-2,9.2,pm25
2023-05-04T23:05:31+00:00,"Hoboken, NJ ",9.6,pm25
2023-05-04T23:05:28+00:00,LESBreathe5,17.4,pm25
2023-05-04T23:05:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:05:27+00:00,SunsetPark58th,6.7,pm25
2023-05-04T23:05:26+00:00,Montgomery and JFK Blvd,6.3,pm25
2023-05-04T23:05:21+00:00,Red Hook Farms - Columbia Street Farm 1,8.4,pm25
2023-05-04T23:05:21+00:00,NBN- Norman &amp; Russell,15.8,pm25
2023-05-04T23:05:00+00:00,LESBreathe3,15.7,pm25
2023-05-04T23:05:00+00:00,LESBreathe2,15.7,pm25
2023-05-04T23:04:46+00:00,PM - Chung Pak 13th Floor Rooftop,20.3,pm25
2023-05-04T23:04:36+00:00,Red Hook Initiative,7.7,pm25
2023-05-04T23:04:27+00:00,LESBreathe1,16.2,pm25
2023-05-04T23:04:22+00:00,Hell's Kitchen,20.2,pm25
2023-05-04T23:04:21+00:00,Driggs 285,25.0,pm25
2023-05-04T23:04:09+00:00,NBN - Bushwick and McKibbin,10.8,pm25
2023-05-04T23:04:04+00:00,MottAir01 Chinatown,16.7,pm25
2023-05-04T23:04:03+00:00,WESS EH s25,17.3,pm25
2023-05-04T23:04:03+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:04:03+00:00,W36stNYC2,17.0,pm25
2023-05-04T23:04:01+00:00,Beach JC,10.5,pm25
2023-05-04T23:03:53+00:00,Adelphi St,8.9,pm25
2023-05-04T23:03:48+00:00,20th Street btw 6th &amp; 7th Ave,5.1,pm25
2023-05-04T23:03:32+00:00,PurpleRecords-2,9.6,pm25
2023-05-04T23:03:30+00:00,"Hoboken, NJ ",9.8,pm25
2023-05-04T23:03:28+00:00,LESBreathe5,14.7,pm25
2023-05-04T23:03:27+00:00,SunsetPark58th,7.3,pm25
2023-05-04T23:03:26+00:00,Montgomery and JFK Blvd,6.4,pm25
2023-05-04T23:03:21+00:00,Red Hook Farms - Columbia Street Farm 1,8.8,pm25
2023-05-04T23:03:21+00:00,NBN- Norman &amp; Russell,15.3,pm25
2023-05-04T23:03:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.3,pm25
2023-05-04T23:03:00+00:00,LESBreathe3,15.9,pm25
2023-05-04T23:03:00+00:00,LESBreathe2,16.4,pm25
2023-05-04T23:02:46+00:00,PM - Chung Pak 13th Floor Rooftop,27.2,pm25
2023-05-04T23:02:35+00:00,Red Hook Initiative,8.7,pm25
2023-05-04T23:02:26+00:00,LESBreathe1,15.4,pm25
2023-05-04T23:02:22+00:00,Hell's Kitchen,18.7,pm25
2023-05-04T23:02:21+00:00,Driggs 285,19.5,pm25
2023-05-04T23:02:14+00:00,LES Breathe 4 - Williamsburg Bridge,15.6,pm25
2023-05-04T23:02:12+00:00,Purple Lorraine,10.2,pm25
2023-05-04T23:02:09+00:00,NBN - Bushwick and McKibbin,11.1,pm25
2023-05-04T23:02:04+00:00,MottAir01 Chinatown,17.6,pm25
2023-05-04T23:02:03+00:00,WESS EH s25,17.0,pm25
2023-05-04T23:02:03+00:00,Beach JC,10.4,pm25
2023-05-04T23:02:03+00:00,W36stNYC2,18.8,pm25
2023-05-04T23:01:53+00:00,Adelphi St,8.9,pm25
2023-05-04T23:01:49+00:00,Midtown-West,11.3,pm25
2023-05-04T23:01:48+00:00,20th Street btw 6th &amp; 7th Ave,6.1,pm25
2023-05-04T23:01:31+00:00,PurpleRecords-2,10.1,pm25
2023-05-04T23:01:30+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T23:01:30+00:00,"Hoboken, NJ ",10.8,pm25
2023-05-04T23:01:28+00:00,LESBreathe5,16.5,pm25
2023-05-04T23:01:27+00:00,SunsetPark58th,6.8,pm25
2023-05-04T23:01:26+00:00,Montgomery and JFK Blvd,6.7,pm25
2023-05-04T23:01:21+00:00,NBN- Norman &amp; Russell,15.8,pm25
2023-05-04T23:01:21+00:00,Red Hook Farms - Columbia Street Farm 1,10.1,pm25
2023-05-04T23:01:00+00:00,LESBreathe2,15.6,pm25
2023-05-04T23:01:00+00:00,LESBreathe3,15.7,pm25
2023-05-04T23:00:46+00:00,PM - Chung Pak 13th Floor Rooftop,11.6,pm25
2023-05-04T23:00:41+00:00,Columbia St,13.7,pm25
2023-05-04T23:00:35+00:00,Red Hook Initiative,9.0,pm25
2023-05-04T23:00:26+00:00,LESBreathe1,15.7,pm25
2023-05-04T23:00:23+00:00,Hell's Kitchen,19.6,pm25
2023-05-04T23:00:21+00:00,Driggs 285,15.4,pm25
2023-05-04T23:00:04+00:00,MottAir01 Chinatown,15.4,pm25
2023-05-04T23:00:03+00:00,WESS EH s25,16.9,pm25
2023-05-04T23:00:03+00:00,W36stNYC2,18.0,pm25
2023-05-04T23:00:01+00:00,Beach JC,10.6,pm25
2023-05-04T23:00:00+00:00,Maspeth,3.8,pm25
2023-05-04T23:00:00+00:00,Bklyn - PS274,8.4,pm25
2023-05-04T23:00:00+00:00,Bklyn - PS 314,7.1,pm25
2023-05-04T22:59:53+00:00,Adelphi St,9.3,pm25
2023-05-04T22:59:48+00:00,20th Street btw 6th &amp; 7th Ave,6.1,pm25
2023-05-04T22:59:31+00:00,PurpleRecords-2,11.1,pm25
2023-05-04T22:59:30+00:00,"Hoboken, NJ ",11.5,pm25
2023-05-04T22:59:28+00:00,LESBreathe5,17.1,pm25
2023-05-04T22:59:27+00:00,SunsetPark58th,6.4,pm25
2023-05-04T22:59:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T22:59:26+00:00,Montgomery and JFK Blvd,7.1,pm25
2023-05-04T22:59:21+00:00,Red Hook Farms - Columbia Street Farm 1,9.7,pm25
2023-05-04T22:59:21+00:00,NBN- Norman &amp; Russell,15.8,pm25
2023-05-04T22:59:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.1,pm25
2023-05-04T22:59:00+00:00,LESBreathe3,15.9,pm25
2023-05-04T22:59:00+00:00,LESBreathe2,15.4,pm25
2023-05-04T22:58:48+00:00,PM - Chung Pak 13th Floor Rooftop,26.0,pm25
2023-05-04T22:58:35+00:00,Red Hook Initiative,10.3,pm25
2023-05-04T22:58:26+00:00,LESBreathe1,16.1,pm25
2023-05-04T22:58:23+00:00,Driggs 285,15.9,pm25
2023-05-04T22:58:22+00:00,Hell's Kitchen,19.6,pm25
2023-05-04T22:58:05+00:00,MottAir01 Chinatown,18.2,pm25
2023-05-04T22:58:03+00:00,WESS EH s25,16.4,pm25
2023-05-04T22:58:03+00:00,W36stNYC2,18.9,pm25
2023-05-04T22:58:01+00:00,Beach JC,10.6,pm25
2023-05-04T22:57:53+00:00,Adelphi St,9.6,pm25
2023-05-04T22:57:49+00:00,Midtown-West,11.9,pm25
2023-05-04T22:57:48+00:00,20th Street btw 6th &amp; 7th Ave,6.3,pm25
2023-05-04T22:57:32+00:00,PurpleRecords-2,10.4,pm25
2023-05-04T22:57:30+00:00,"Hoboken, NJ ",11.0,pm25
2023-05-04T22:57:27+00:00,LESBreathe5,17.6,pm25
2023-05-04T22:57:27+00:00,SunsetPark58th,5.5,pm25
2023-05-04T22:57:26+00:00,Montgomery and JFK Blvd,7.6,pm25
2023-05-04T22:57:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T22:57:21+00:00,NBN- Norman &amp; Russell,16.6,pm25
2023-05-04T22:57:21+00:00,Red Hook Farms - Columbia Street Farm 1,9.9,pm25
2023-05-04T22:57:04+00:00,PM - Chung Pak 4th Floor Rooftop,12.8,pm25
2023-05-04T22:57:02+00:00,LESBreathe2,14.7,pm25
2023-05-04T22:57:00+00:00,LESBreathe3,17.7,pm25
2023-05-04T22:56:56+00:00,PM - Chung Pak 13th Floor Rooftop,23.1,pm25
2023-05-04T22:56:45+00:00,Columbia St,14.5,pm25
2023-05-04T22:56:35+00:00,Red Hook Initiative,9.2,pm25
2023-05-04T22:56:26+00:00,LESBreathe1,16.8,pm25
2023-05-04T22:56:22+00:00,Hell's Kitchen,19.8,pm25
2023-05-04T22:56:21+00:00,Driggs 285,17.1,pm25
2023-05-04T22:56:03+00:00,WESS EH s25,14.9,pm25
2023-05-04T22:56:03+00:00,W36stNYC2,17.9,pm25
2023-05-04T22:56:01+00:00,Beach JC,9.8,pm25
2023-05-04T22:55:53+00:00,Adelphi St,10.0,pm25
2023-05-04T22:55:49+00:00,Midtown-West,10.6,pm25
2023-05-04T22:55:48+00:00,20th Street btw 6th &amp; 7th Ave,6.4,pm25
2023-05-04T22:55:32+00:00,PurpleRecords-2,10.3,pm25
2023-05-04T22:55:30+00:00,"Hoboken, NJ ",10.7,pm25
2023-05-04T22:55:27+00:00,SunsetPark58th,5.7,pm25
2023-05-04T22:55:27+00:00,LESBreathe5,18.7,pm25
2023-05-04T22:55:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T22:55:26+00:00,Montgomery and JFK Blvd,6.9,pm25
2023-05-04T22:55:21+00:00,NBN- Norman &amp; Russell,17.5,pm25
2023-05-04T22:55:21+00:00,Red Hook Farms - Columbia Street Farm 1,9.8,pm25
2023-05-04T22:55:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.5,pm25
2023-05-04T22:55:00+00:00,LESBreathe2,14.8,pm25
2023-05-04T22:55:00+00:00,LESBreathe3,16.4,pm25
2023-05-04T22:54:46+00:00,PM - Chung Pak 13th Floor Rooftop,19.2,pm25
2023-05-04T22:54:38+00:00,Columbia St,13.4,pm25
2023-05-04T22:54:35+00:00,Red Hook Initiative,9.1,pm25
2023-05-04T22:54:26+00:00,LESBreathe1,15.7,pm25
2023-05-04T22:54:22+00:00,Hell's Kitchen,16.8,pm25
2023-05-04T22:54:21+00:00,Driggs 285,16.9,pm25
2023-05-04T22:54:14+00:00,LES Breathe 4 - Williamsburg Bridge,15.7,pm25
2023-05-04T22:54:13+00:00,Purple Lorraine,10.7,pm25
2023-05-04T22:54:08+00:00,NBN - Bushwick and McKibbin,11.6,pm25
2023-05-04T22:54:04+00:00,MottAir01 Chinatown,24.3,pm25
2023-05-04T22:54:03+00:00,WESS EH s25,15.0,pm25
2023-05-04T22:54:03+00:00,W36stNYC2,18.4,pm25
2023-05-04T22:54:01+00:00,Beach JC,9.9,pm25
2023-05-04T22:53:53+00:00,Adelphi St,11.8,pm25
2023-05-04T22:53:49+00:00,Midtown-West,11.0,pm25
2023-05-04T22:53:49+00:00,20th Street btw 6th &amp; 7th Ave,6.5,pm25
2023-05-04T22:53:31+00:00,"Hoboken, NJ ",9.8,pm25
2023-05-04T22:53:31+00:00,PurpleRecords-2,9.7,pm25
2023-05-04T22:53:27+00:00,LESBreathe5,19.5,pm25
2023-05-04T22:53:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T22:53:27+00:00,SunsetPark58th,6.6,pm25
2023-05-04T22:53:26+00:00,Montgomery and JFK Blvd,7.4,pm25
2023-05-04T22:53:21+00:00,NBN- Norman &amp; Russell,17.7,pm25
2023-05-04T22:53:21+00:00,Red Hook Farms - Columbia Street Farm 1,9.1,pm25
2023-05-04T22:53:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.6,pm25
2023-05-04T22:53:01+00:00,LESBreathe2,15.9,pm25
2023-05-04T22:53:00+00:00,LESBreathe3,17.4,pm25
2023-05-04T22:52:55+00:00,Columbia St,13.4,pm25
2023-05-04T22:52:46+00:00,PM - Chung Pak 13th Floor Rooftop,11.2,pm25
2023-05-04T22:52:35+00:00,Red Hook Initiative,9.3,pm25
2023-05-04T22:52:26+00:00,LESBreathe1,16.0,pm25
2023-05-04T22:52:22+00:00,Hell's Kitchen,18.8,pm25
2023-05-04T22:52:21+00:00,Driggs 285,15.0,pm25
2023-05-04T22:52:14+00:00,LES Breathe 4 - Williamsburg Bridge,15.8,pm25
2023-05-04T22:52:12+00:00,Purple Lorraine,10.9,pm25
2023-05-04T22:52:08+00:00,NBN - Bushwick and McKibbin,10.4,pm25
2023-05-04T22:52:04+00:00,MottAir01 Chinatown,24.7,pm25
2023-05-04T22:52:03+00:00,WESS EH s25,16.0,pm25
2023-05-04T22:52:03+00:00,W36stNYC2,18.0,pm25
2023-05-04T22:52:01+00:00,Beach JC,9.7,pm25
2023-05-04T22:51:53+00:00,Adelphi St,9.6,pm25
2023-05-04T22:51:48+00:00,20th Street btw 6th &amp; 7th Ave,6.4,pm25
2023-05-04T22:51:32+00:00,PurpleRecords-2,10.1,pm25
2023-05-04T22:51:31+00:00,"Hoboken, NJ ",9.8,pm25
2023-05-04T22:51:27+00:00,LESBreathe5,16.0,pm25
2023-05-04T22:51:27+00:00,Montgomery and JFK Blvd,7.2,pm25
2023-05-04T22:51:27+00:00,SunsetPark58th,8.0,pm25
2023-05-04T22:51:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T22:51:21+00:00,NBN- Norman &amp; Russell,16.0,pm25
2023-05-04T22:51:21+00:00,Red Hook Farms - Columbia Street Farm 1,9.2,pm25
2023-05-04T22:51:02+00:00,PM - Chung Pak 4th Floor Rooftop,13.7,pm25
2023-05-04T22:51:00+00:00,LESBreathe2,15.9,pm25
2023-05-04T22:51:00+00:00,LESBreathe3,16.5,pm25
2023-05-04T22:50:46+00:00,PM - Chung Pak 13th Floor Rooftop,23.6,pm25
2023-05-04T22:50:39+00:00,WESS EH s25,17.0,pm25
2023-05-04T22:50:38+00:00,Columbia St,14.9,pm25
